timezone,no_accents,macroregion,uf_code,document,name,job,jobArea,jobType,phoneNumber,birthDate,city,totalSpent,PESSOA,Ano
America/Maceio,Alagoas,Nordeste,AL,59830772365,Srta. Neci Xavier,Arquiteto Métricas Diretor,Garantia,Engenheiro,71688468110.0,1990-09-01,Claudecy do Norte,275.63,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,22726694764,Phyllis Santos,Desenvolvedor Marketing Sênior,Programa,Assistente,60629560669.0,1990-01-19,,878.17,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,57514417618673,Dina Neto,Administrador Programa Nacional,Segurança,Designer,2408770861.0,1990-01-17,Nova Wilian,501.83,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,86370458635,Aloisio Silva Jr.,Técnico Aplicações Investidor,Interações,Representante,551662514054.0,1990-01-18,Grande Hunald de Nossa Senhora,290.71,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,57052926601,Srta. Marcone Batista Filho,,Diretivas,Associado,552166782295.0,1990-01-20,Lindemberg do Norte,657.15,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,87708764793,Mirabel Nogueira,Coordenador Usabilidade Corporativo,Otimização,Técnico,7890257625.0,1990-01-06,Grande Alberto,919.8,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,9614631201,Sra. Izaque Xavier,Desenvolvedor Pesquisa Global,Marketing,Estrategista,7967954098.0,1990-01-24,Juana de Nossa Senhora,179.02,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,66299436948,Isaltino Souza Filho,Planejador Grupo Frente,Prestaçãodecontas,Desenvolvedor,553532135936.0,1990-01-08,Grande Cyntia,176.39,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,14274907830,Sr. Jung Oliveira,Arquiteto Dados Produtos,Identidade,Engenheiro,30657553910.0,1990-01-25,Souza de Nossa Senhora,899.74,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,91626737690,Jovanni Melo Jr. Filho,Planejador Configuração Cliente,Identidade,Estrategista,551910100857.0,1990-01-03,Giusepe de Nossa Senhora,654.97,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,73220167853,Cassius Macedo Neto,,Integração,Engenheiro,2209086391.0,1990-01-12,Santos de Nossa Senhora,172.01,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,88193249208,Fernanda Saraiva,Supervisor Integração Dinâmico,Táticas,Designer,92590385183.0,1990-01-31,Barros do Sul,711.87,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,76253330858600,Dr. Sueli Moreira Neto,Executivo Qualidade Chefe,,Engenheiro,40279936447.0,1990-01-21,,282.03,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,24718835674,Waldemar Carvalho Filho,,Criativo,Gerente,559642261157.0,1990-01-26,Vila Katsuiko do Norte,877.98,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,24667424540,Renne Moraes,Assistente Integração Distrito,Mercados,Desenvolvedor,45936640381.0,1990-01-24,Grande Doracy,251.02,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,53157041304,Rosane Barros,,Fatores,Coordenador,85764642287.0,1990-01-31,Município de Airton,544.37,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,94299636511,Karen Nogueira Filho,Orquestrador Pesquisa Direto,Contas,Agente,9973709880.0,1990-01-17,Vila Sammy do Sul,586.34,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,57823147378,Regina Pereira,,Marketing,Especialista,4195400111.0,1990-01-23,,451.8,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,10418745293,Lea Macedo Neto,Estrategista Operações Corporativo,Identidade,Oficial,99876058412.0,1990-01-28,,734.56,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,27611673920,Elizaerte Batista,Ligação Resposta Direto,,Planejador,7237866130.0,1990-01-23,Nogueira do Sul,658.05,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,58472552051682,Sra. Sra. Murilo Silva,Supervisor Implementação Cliente,Soluções,Orquestrador,9905054828.0,1990-01-22,,526.09,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,80456671927,Dr. Srta. Cleuni Nogueira,Coordenador Métricas Distrito,Otimização,,557910137521.0,1990-01-04,Município de Lillian do Norte,162.21,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,18372784081713,Nirceu Carvalho Filho,Diretor Prestação de contas Internacional,Intranet,,6838395710.0,1990-01-20,Município de Valdez do Sul,44.46,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,72557935174,Adelcio Pereira,Assistente Garantia Legado,Divisão,Orquestrador,551079989930.0,1990-03-01,Nova Leirton,776.39,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,83136272986,Sr. Felinto Macedo Filho,Executivo Operações Dinâmico,Pesquisa,Agente,8997825829.0,1990-01-22,Carvalho do Norte,669.0,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,53772413471,Gaston Melo Jr.,Orquestrador Marca Legado,Dados,Especialista,20947017825.0,1990-01-21,Moreira do Norte,404.04,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,55777675719,Candida,Desenvolvedor Resposta Interno,Pesquisa,Arquiteto,7906950958.0,1990-01-27,Velha Thais,493.62,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,68831023535,Jose,Desenvolvedor Identidade Corporativo,Aplicações,Coordenador,559427859224.0,1990-01-04,Grande Roknei do Descoberto,182.82,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,24754823389,Vanderlin Oliveira Filho,Analista Mobilidade Internacional,Funcionalidade,Oficial,5108064609.0,1990-01-25,,317.58,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,26682763905,Yngledhan,Técnico Aplicações Corporativo,Integração,Oficial,70609321942.0,1990-01-21,,946.82,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,61264305656,Simone Nogueira,Especialista Marketing Diretor,Marketing,Ligação,648880204.0,1990-01-21,Município de Diego,850.26,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,8352322630,Rogério,Desenvolvedor Qualidade Corporativo,Configuração,Representante,54194918820.0,1990-01-02,Grande Josue,906.42,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,46671456060241,Diane Barros Jr.,,Implementação,Coordenador,,1990-01-27,Nova Valdineia,7.48,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,4844741705,Goretti Franco,Diretor Rede Frente,Dados,Assistente,558000496669.0,1990-01-02,,61.99,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,36108681811712,Dr. Jovenil Carvalho,Administrador Intranet Diretor,Configuração,Facilitador,92754204833.0,1990-01-14,Eliéderson do Descoberto,814.9,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,20983511357,Sra. Sra. Edevado Melo,Técnico Marketing Dinâmico,Segurança,Executivo,,1990-01-23,Nova Adilson,553.89,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,3265033406,Sr. Fusako Barros,Designer Diretivas Regional,Implementação,Planejador,2462449545.0,1990-01-11,,389.95,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,44868766872,Thierry Carvalho,Desenvolvedor Diretivas Sênior,Intranet,Desenvolvedor,2635379511.0,1990-01-22,,483.91,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,16380032081698,Lamartine Albuquerque,Desenvolvedor Dados Líder,Intranet,Analista,557321610741.0,1990-01-16,Miraldo do Sul,90.13,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,74205187440686,Sylvia Santos,Consultor Grupo Diretor,Ainfraestrutura,Analista,,1990-01-19,Nova Eloa do Norte,937.12,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,92383076600,Grécia Carvalho,,Comunicações,Estrategista,4374858264.0,1990-01-31,Batista do Descoberto,832.06,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,3656258686,Sra. Josefina Santos Jr.,Diretor Qualidade Dinâmico,Soluções,Orquestrador,1907565484.0,1990-12-01,,609.77,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,57785183406,Juan Carvalho,Facilitador Configuração Investidor,Mobilidade,Planejador,558922998040.0,1990-06-01,,252.04,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,54429778965,Salomao Saraiva,Associado Marca Frente,Aplicações,Oficial,555829429051.0,1990-01-04,Albuquerque do Norte,233.04,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,37026352709,Gabrielle Jr.,Analista Aplicações Regional,Programa,Administrador,53922121443.0,1990-01-31,Nova Waldenia do Descoberto,173.23,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,88530432465620,Dr. Janette Melo Jr.,,Branding,Técnico,8210115647.0,1990-01-26,Reinis do Norte,320.48,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,45534853115,Alexander Souza,Oficial Implementação Global,Contas,Técnico,553935651861.0,1990-01-31,Pereira do Sul,99.86,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,52860336796,Cecilia Braga,,Criativo,Administrador,550811146209.0,1990-01-28,Valdineia do Descoberto,161.64,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,25472884195,Dr. Cristina,Estrategista Resposta Corporativo,Prestaçãodecontas,Ligação,8724012199.0,1990-01-06,,473.86,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,84661733665,Regiane Batista Jr.,Diretor Identidade Dinâmico,Segurança,Supervisor,70111719630.0,1990-01-29,Ismael de Nossa Senhora,615.33,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,86637291625,Adalmir Oliveira,Assistente Marketing Global,Soluções,Engenheiro,557742803057.0,1990-01-27,,392.79,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,60956267068,Sr. Adauto Nogueira Jr.,Associado Intranet Cliente,Soluções,Representante,26303036413.0,1990-01-05,,949.03,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,97284687177,Sra. Melques Pereira Neto,Produtor Segurança Distrito,Programa,Desenvolvedor,552156703293.0,1990-01-31,Albuquerque de Nossa Senhora,986.61,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,75494023613,Jussara,Arquiteto Grupo Líder,Interações,Orquestrador,621091372.0,1990-01-04,Luzia do Sul,256.53,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,88448866017500,Jilderlon Souza,Consultor Branding Direto,Marca,Engenheiro,558774644207.0,1990-01-16,Grande Shokem,443.22,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,51785442422,Silvio Martins Filho Jr.,Técnico Marketing Interno,Diretivas,Agente,553840989053.0,1990-01-04,Melo do Descoberto,542.91,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,58827443566479,Muhidin Souza Neto,Representante Mercados Corporativo,Criativo,Gerente,552747548306.0,1990-01-31,Nova Viviani do Sul,4.95,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,11690860120,Sr. Reinhard Braga Filho,,Comunicações,Planejador,38144857216.0,1990-01-20,Evely do Descoberto,68.67,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,15237349730,Andrey Costa,Técnico Configuração Líder,Usabilidade,Estrategista,8081434294.0,1990-01-25,Nova Admilson,639.51,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,63672776688,Sr. Marcone Melo,Designer Identidade Cliente,Mobilidade,Agente,711147702.0,1990-01-28,Janira do Norte,860.32,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,46508626560320,Sr. Su Moraes,Agente Marca Nacional,Mercados,Agente,551950363439.0,1990-01-19,Grande Cornélio,328.12,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,75096064700,Henri Macedo,Agente Marketing Diretor,Integração,,80921370441.0,1990-01-27,Vila Toshiyuki do Descoberto,84.08,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,55315363724,Tomás Pereira,Designer Fatores Líder,Programa,Gerente,8108623659.0,1990-01-09,Município de Leticia do Sul,644.34,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,17539608358,Eber Melo Jr.,,Usabilidade,Produtor,48445967654.0,1990-01-13,,904.55,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,88487577580,Nilce,Analista Marca Produtos,Operações,Associado,2624726553.0,1990-01-01,,352.67,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,63566387100,Rudival Martins Neto,Facilitador Configuração Internacional,Aplicações,Estrategista,550584101832.0,1990-01-17,Santos do Norte,297.81,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,44196421229,Sr. Rosilene Costa,,Implementação,Facilitador,3811855514.0,1990-01-08,,765.88,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,41812613105,Dr. Sr. Alaide Barros,Designer Pesquisa Frente,Programa,Gerente,9248763482.0,1990-01-26,,448.91,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,74824108741810,Rya Martins,,Soluções,Orquestrador,8928324212.0,1990-05-01,Reis do Descoberto,221.14,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,74083453451,Vanderlene Reis,Supervisor Fatores Produtos,Criativo,Técnico,56601069437.0,1990-01-20,Edrisio do Norte,120.71,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,81334622400,Martelenes Batista,Orquestrador Criativo Produtos,Implementação,,3406478879.0,1990-01-20,Município de Tsutomu,138.62,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,35453186801,Gildo Batista Jr. Jr.,Oficial Paradigma Dinâmico,Implementação,Arquiteto,96588133625.0,1990-01-28,Velha Eliete de Nossa Senhora,671.25,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,19641868896,Agnaldo Barros,,Pesquisa,Assistente,7965969783.0,1990-01-12,Vila Lyster do Descoberto,872.21,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,3634784188490,Aline Xavier Neto,Produtor Configuração Global,Diretivas,Diretor,112074549.0,1990-01-26,Valdineia do Norte,422.75,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,64272691511,Tomico Reis,,Marketing,,2221392892.0,1990-01-19,Oliveira do Descoberto,66.46,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,11321188595,Janivan Xavier Neto Neto,Designer Comunicações Nacional,Qualidade,Orquestrador,556046583491.0,1990-05-01,Roselly de Nossa Senhora,211.23,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,46522189313,Cyntia,Representante Rede Dinâmico,Usabilidade,,35026422513.0,1990-01-04,Nogueira do Norte,23.19,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,43250188247,Noelton Braga,Associado A infraestrutura Global,Pesquisa,Gerente,559164963961.0,1990-01-15,,482.18,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,94209048577,Ira Braga,Planejador Interações Investidor,Fatores,Coordenador,89813883849.0,1990-01-14,Fabius do Norte,633.07,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,73227648202,Silvia Batista,Desenvolvedor Soluções Frente,Prestaçãodecontas,Ligação,53952394764.0,1990-01-02,Guliver do Sul,493.5,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,44311024048091,Srta. Consuelo Santos,Designer Marketing Corporativo,Aplicações,Produtor,552136337600.0,1990-01-29,Edemilson do Norte,68.33,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,6737183107,Dr. Jotacir,Desenvolvedor Contas Internacional,Segurança,Gerente,555158542066.0,1990-02-01,,546.44,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,14693981508,Leandra Franco Neto,Planejador Paradigma Internacional,Comunicações,Oficial,48703761127.0,1990-01-28,,241.21,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,67526752366,Dr. Debora Reis Jr.,,Garantia,Representante,6156880254.0,1990-01-01,Grande Edwirges,621.8,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,48337286997,Ivson Santos Jr.,Associado Operações Corporativo,Interações,Desenvolvedor,,1990-01-18,Vlademir do Norte,890.12,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,85483607321271,Jose Franco,,Intranet,Assistente,53256256890.0,1990-01-06,,893.23,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,62048168018767,Anisio Batista,Engenheiro Operações Distrito,Usabilidade,Estrategista,3136081149.0,1990-01-13,Leontino do Norte,788.33,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,83452840402342,Sra. Corina Carvalho,Consultor Rede Frente,Marketing,Gerente,3970020614.0,1990-01-29,Tomiko do Norte,329.3,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,53064221763177,Srta. Nei Batista,Representante Funcionalidade Investidor,Grupo,,558471553285.0,1990-01-01,Velha Martelenes,749.36,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,23618287747,Margarete Pereira Neto,Planejador Fatores Cliente,Branding,,553016403597.0,1990-01-31,Pereira do Descoberto,778.95,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,27232340532,Benny,Administrador Mercados Internacional,Otimização,Coordenador,551559083411.0,1990-01-13,,679.7,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,72032147056390,Lourdes Batista Jr.,Desenvolvedor Táticas Central,Implementação,Facilitador,68908239576.0,1990-01-10,Aleilson do Sul,774.13,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,51164775090,Dr. Verônica Barros,Facilitador Diretivas Chefe,Fatores,Coordenador,558966263938.0,1990-01-16,,454.06,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,61065245807,Sr. Odair Santos,Ligação Aplicações Investidor,Otimização,Desenvolvedor,69157409732.0,1990-01-02,Grande Lairton,787.47,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,49427427493,Dejair Batista Filho Jr.,Assistente Programa Chefe,Integração,Agente,43030421014.0,1990-01-06,Município de Leone,437.36,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,66359434555,Sra. Hector Barros,,Criativo,Estrategista,1320066846.0,1990-01-04,Velha Héctor de Nossa Senhora,868.56,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,62847882154,Alicia Franco Filho,Coordenador Garantia Chefe,Divisão,Especialista,,1990-01-12,Grande Ernesto de Nossa Senhora,272.46,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,38862658621,Núbia Pereira,Produtor Mercados Produtos,Identidade,Agente,552596035676.0,1990-01-18,Souza de Nossa Senhora,972.48,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,77515457392,Candida Oliveira,Orquestrador Soluções Legado,Rede,,6979576633.0,1990-01-28,Cleide do Norte,352.3,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,41755177232,Serjo Barros Filho,Produtor Garantia Corporativo,Comunicações,Designer,555765307721.0,1990-01-28,Souza do Descoberto,743.9,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,60933688156,Dione Santos,Técnico Aplicações Líder,Funcionalidade,Analista,61131384833.0,1990-01-13,Moraes do Descoberto,771.46,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,85468821508,Gersino Reis,Analista Métricas Produtos,Fatores,Gerente,9097215059.0,1990-01-31,Vila Elijah,86.75,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,57455122535,Charles Souza,Consultor Segurança Legado,Qualidade,Planejador,8236773304.0,1990-01-09,,686.69,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,66554458689,Kenner Pereira,Agente Soluções Nacional,Contas,,7158021644.0,1990-01-27,Silva do Sul,789.65,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,18644931270,Francimario Moraes,Desenvolvedor Comunicações Diretor,Garantia,Coordenador,1179738515.0,1990-01-22,,964.21,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,64870056474483,Marlete Santos,Supervisor Aplicações Diretor,Contas,Oficial,7013521269.0,1990-01-29,Grande Juliane,727.64,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,26375047307,Sr. Silmara Xavier,Gerente Métricas Produtos,Otimização,,552434982113.0,1990-01-03,Reis do Norte,879.66,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,18255541535,Ademir Barros,Coordenador A infraestrutura Diretor,Mercados,Consultor,4697956863.0,1990-01-20,Nova Nivaldo,157.39,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,57058666656528,Sra. Glacir,Técnico Implementação Dinâmico,,Gerente,1804171294.0,1990-01-05,Jarir do Sul,883.23,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,38448838602,Giovani Pereira,Consultor Soluções Nacional,Rede,Agente,551900094149.0,1990-01-30,Município de Deusimar do Norte,302.01,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,62428486861,Joseilton Santos,Consultor Prestação de contas Frente,Grupo,Supervisor,5632844900.0,1990-06-01,Nova Peregrino do Norte,270.69,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,34496511100,Cleiton Barros,Engenheiro Integração Internacional,Táticas,Produtor,92128509042.0,1990-01-20,Lucineide do Sul,105.88,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,54708700345650,Sra. Quimie Jr.,Técnico Implementação Investidor,Programa,Estrategista,4617593734.0,1990-01-26,Reis de Nossa Senhora,750.86,JURIDICA,1990
America/Maceio,Alagoas,Nordeste,AL,49370455205,Denilson Reis Jr.,Gerente Usabilidade Dinâmico,Intranet,Técnico,550433274741.0,1990-01-15,Moraes do Norte,63.89,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,43850626091,Sra. Enilson Nogueira Jr.,Designer Prestação de contas Corporativo,Garantia,Executivo,555032974200.0,1990-01-19,Filadelfo do Norte,673.36,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,75668419711,Srta. Eulo,Designer Programa Central,Divisão,Facilitador,65595010190.0,1990-01-15,Grande Valdinei,616.49,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,63880415900,Sr. Mailde Melo Neto,,Marketing,Facilitador,559198135718.0,1990-01-06,,374.47,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,43748862814,Vicente Moreira,Administrador Configuração Cliente,Rede,Arquiteto,4880176039.0,1990-01-07,Vila Cassimiro do Norte,966.5,FISICA,1990
America/Maceio,Alagoas,Nordeste,AL,83047861170,Vilma Pereira,Consultor Garantia Distrito,Configuração,Facilitador,552744180921.0,1990-01-15,,271.71,FISICA,1990
