timezone,no_accents,macroregion,uf_code,nomes,idade,cidade,cpf,cnpj,isvalid_cpf,isvalid_cnpj
America/Rio_Branco,Acre,Norte,AC,Maria Brown,50,ACRELÂNDIA,75035949931,10821769584525,True,True
America/Rio_Branco,Acre,Norte,AC,Jeremy Phillips,62,ACRELÂNDIA,40753830329,58894397550508,True,True
America/Rio_Branco,Acre,Norte,AC,Mike Bonilla,51,ACRELÂNDIA,2649595400,52754574200085,True,True
America/Rio_Branco,Acre,Norte,AC,Diana Torres,73,ACRELÂNDIA,21135252165,71660110731920,True,True
America/Rio_Branco,Acre,Norte,AC,Brenda Cox,59,ACRELÂNDIA,40833550772,13495683329432,True,True
America/Rio_Branco,Acre,Norte,AC,Hannah Hart,80,ACRELÂNDIA,89829169383,23016869766637,True,True
America/Rio_Branco,Acre,Norte,AC,Dawn,76,ACRELÂNDIA,33314692978,56706567812269,True,True
America/Rio_Branco,Acre,Norte,AC,Melvin,69,ACRELÂNDIA,33166446443,52670445242780,True,True
America/Rio_Branco,Acre,Norte,AC,Logan,54,ACRELÂNDIA,93305780207,91934397215698,True,True
America/Rio_Branco,Acre,Norte,AC,Cory,79,ACRELÂNDIA,83163713084,72404348163291,True,True
America/Rio_Branco,Acre,Norte,AC,Daniel,52,ACRELÂNDIA,48124051143,28681623066375,True,True
America/Rio_Branco,Acre,Norte,AC,Nicole,62,ACRELÂNDIA,92687716839,44640793862067,True,True
America/Rio_Branco,Acre,Norte,AC,Alisha,66,ACRELÂNDIA,20852586701,75707225266882,True,True
America/Rio_Branco,Acre,Norte,AC,Travis,45,ACRELÂNDIA,80594445817,99740007432244,True,True
America/Rio_Branco,Acre,Norte,AC,Michael,44,ACRELÂNDIA,83801912426,46142795820308,True,True
America/Rio_Branco,Acre,Norte,AC,Amy,79,ACRELÂNDIA,99637753494,45284059812485,True,True
America/Rio_Branco,Acre,Norte,AC,Benjamin,69,ACRELÂNDIA,22474234772,35884765326577,True,True
America/Rio_Branco,Acre,Norte,AC,Wendy,77,ACRELÂNDIA,7295809201,79897871387438,True,True
America/Rio_Branco,Acre,Norte,AC,Anna,84,ACRELÂNDIA,72878038010,50186619285008,True,True
America/Rio_Branco,Acre,Norte,AC,Miguel,57,ACRELÂNDIA,83481538456,72800973909246,True,True
America/Rio_Branco,Acre,Norte,AC,Tracy,18,ACRELÂNDIA,71088599630,22871970143397,True,True
America/Rio_Branco,Acre,Norte,AC,Justin,74,ACRELÂNDIA,62648941762,6130911714155,True,True
America/Rio_Branco,Acre,Norte,AC,Jared,42,ACRELÂNDIA,26014492925,37482680287320,True,True
America/Rio_Branco,Acre,Norte,AC,Leah,72,ACRELÂNDIA,61864950439,23021354632696,True,True
America/Rio_Branco,Acre,Norte,AC,Bradley,38,ACRELÂNDIA,4326548100,712802556408,True,True
America/Rio_Branco,Acre,Norte,AC,Adam,68,ACRELÂNDIA,41526332205,3335574206742,True,True
America/Rio_Branco,Acre,Norte,AC,John,28,ACRELÂNDIA,94864451508,24673117964241,True,True
America/Rio_Branco,Acre,Norte,AC,Ryan,19,ACRELÂNDIA,4239204488,62166640198136,True,True
America/Rio_Branco,Acre,Norte,AC,Kevin,43,ACRELÂNDIA,817864253,68230649170992,True,True
America/Rio_Branco,Acre,Norte,AC,Gary,20,ACRELÂNDIA,38816341262,65573604699982,True,True
America/Rio_Branco,Acre,Norte,AC,Jessica,64,ACRELÂNDIA,28222378244,16127091443666,True,True
America/Rio_Branco,Acre,Norte,AC,Kathleen,48,ACRELÂNDIA,89003807027,79034814296624,True,True
America/Rio_Branco,Acre,Norte,AC,Sara,57,ACRELÂNDIA,28510080720,40126202983461,True,True
America/Rio_Branco,Acre,Norte,AC,Jason,20,ACRELÂNDIA,59234089022,17038295310626,True,True
America/Rio_Branco,Acre,Norte,AC,Jon,33,ACRELÂNDIA,9911235068,66007780702481,True,True
America/Rio_Branco,Acre,Norte,AC,Jacqueline,86,ACRELÂNDIA,67512448864,30010354121996,True,True
America/Rio_Branco,Acre,Norte,AC,Melissa,20,ACRELÂNDIA,5181425313,92686552515032,True,True
America/Rio_Branco,Acre,Norte,AC,Nicolas,42,ACRELÂNDIA,25272340540,15040543465846,True,True
America/Rio_Branco,Acre,Norte,AC,Carol,53,ACRELÂNDIA,61421586886,45324894568576,True,True
America/Rio_Branco,Acre,Norte,AC,Donna,65,ACRELÂNDIA,11358696691,45029443281649,True,True
America/Rio_Branco,Acre,Norte,AC,Kathleen,35,ACRELÂNDIA,48905587640,49430932689234,True,True
America/Rio_Branco,Acre,Norte,AC,Danielle,87,ACRELÂNDIA,679586059,42158141966359,True,True
America/Rio_Branco,Acre,Norte,AC,Tiffany,27,ACRELÂNDIA,29683276660,96949156205169,True,True
America/Rio_Branco,Acre,Norte,AC,Matthew,83,ACRELÂNDIA,45485744176,45595949389734,True,True
America/Rio_Branco,Acre,Norte,AC,George,42,ACRELÂNDIA,16805110092,12538718023751,True,True
America/Rio_Branco,Acre,Norte,AC,Diane,64,ACRELÂNDIA,60944874193,42885388206810,True,True
America/Rio_Branco,Acre,Norte,AC,Ashley,86,ACRELÂNDIA,14743766303,12479889268199,True,True
America/Rio_Branco,Acre,Norte,AC,Jamie,86,ACRELÂNDIA,20466579420,81868103326105,True,True
America/Rio_Branco,Acre,Norte,AC,Allen,27,ACRELÂNDIA,49897033165,49412766753006,True,True
America/Rio_Branco,Acre,Norte,AC,Kimberly,56,ACRELÂNDIA,78860370493,12429719747332,True,True
America/Rio_Branco,Acre,Norte,AC,Karen,58,ACRELÂNDIA,66944461285,53383259923754,True,True
America/Rio_Branco,Acre,Norte,AC,Oscar,67,ACRELÂNDIA,99545063572,30549934820960,True,True
America/Rio_Branco,Acre,Norte,AC,Monica,75,ACRELÂNDIA,92781242144,54237959909385,True,True
America/Rio_Branco,Acre,Norte,AC,Joseph,75,ACRELÂNDIA,32553996616,1359470904784,True,True
America/Rio_Branco,Acre,Norte,AC,Michael,21,ACRELÂNDIA,11818409,15729638733710,True,True
America/Rio_Branco,Acre,Norte,AC,Karen,51,ACRELÂNDIA,34715018861,47154851495100,True,True
America/Rio_Branco,Acre,Norte,AC,Cynthia,19,ACRELÂNDIA,97830501416,6976575182563,True,True
America/Rio_Branco,Acre,Norte,AC,Brittany,21,ACRELÂNDIA,64209950785,95334393314016,True,True
America/Rio_Branco,Acre,Norte,AC,Catherine,67,ACRELÂNDIA,36501711207,42173314038028,True,True
America/Rio_Branco,Acre,Norte,AC,Christopher,20,ACRELÂNDIA,2777702462,63734822377562,True,True
America/Rio_Branco,Acre,Norte,AC,Heather,87,ACRELÂNDIA,78488359527,1624337464040,True,True
America/Rio_Branco,Acre,Norte,AC,Melissa,29,ACRELÂNDIA,40997954205,20987213448116,True,True
America/Rio_Branco,Acre,Norte,AC,Anthony,56,ACRELÂNDIA,64433536172,52678630029367,True,True
America/Rio_Branco,Acre,Norte,AC,Tina,58,ACRELÂNDIA,17532780821,79912866308417,True,True
America/Rio_Branco,Acre,Norte,AC,Anita,40,ACRELÂNDIA,93149880661,38981443956635,True,True
America/Rio_Branco,Acre,Norte,AC,Deborah,67,ACRELÂNDIA,30066373808,86050584777162,True,True
America/Rio_Branco,Acre,Norte,AC,Terry,26,ACRELÂNDIA,26915832289,51332352599346,True,True
America/Rio_Branco,Acre,Norte,AC,Joseph,41,ACRELÂNDIA,56407986028,63456312413046,True,True
America/Rio_Branco,Acre,Norte,AC,Charles Atkinson Dds,28,ACRELÂNDIA,48402703925,59061728250288,True,True
America/Rio_Branco,Acre,Norte,AC,Kenneth Williams Md,53,ACRELÂNDIA,7033534469,44361853163422,True,True
America/Rio_Branco,Acre,Norte,AC,Vanessa Weber Md,86,ACRELÂNDIA,6320008997,39972273638642,True,True
America/Rio_Branco,Acre,Norte,AC,Daniel Davis Jr.,88,ACRELÂNDIA,20384780237,75236055419723,True,True
America/Rio_Branco,Acre,Norte,AC,Maria White Jr.,81,ACRELÂNDIA,52418945430,17315462318702,True,True
America/Rio_Branco,Acre,Norte,AC,John Harris Md,56,ACRELÂNDIA,34986040235,99065434317920,True,True
America/Rio_Branco,Acre,Norte,AC,Timothy Anderson Dds,36,ACRELÂNDIA,14851663064,64539918284364,True,True
America/Rio_Branco,Acre,Norte,AC,Abigail Jacobs Jr.,82,ACRELÂNDIA,43056525608,5951269788734,True,True
America/Rio_Branco,Acre,Norte,AC,Adam Smith Jr.,62,ACRELÂNDIA,6802907020,34862820712287,True,True
America/Rio_Branco,Acre,Norte,AC,Mark Spears Dds,26,ACRELÂNDIA,3706939061,86272982130138,True,True
America/Rio_Branco,Acre,Norte,AC,Vanessa Austin Phd,53,ACRELÂNDIA,63688158920,25476472826656,True,True
America/Rio_Branco,Acre,Norte,AC,Amy Stewart Md,85,ACRELÂNDIA,53292545072,99638140173094,True,True
America/Rio_Branco,Acre,Norte,AC,Jeff Dennis Jr.,52,ACRELÂNDIA,24230661630,87805486815184,True,True
America/Rio_Branco,Acre,Norte,AC,James Lee Phd,83,ACRELÂNDIA,98682872439,65890407772821,True,True
America/Rio_Branco,Acre,Norte,AC,Brandi Jackson Dvm,51,ACRELÂNDIA,59676924873,81888164568804,True,True
America/Rio_Branco,Acre,Norte,AC,Lance Duncan Phd,32,ACRELÂNDIA,20833374842,13671680969142,True,True
America/Rio_Branco,Acre,Norte,AC,Cynthia Parks Md,68,ACRELÂNDIA,55302958350,1383870272826,True,True
America/Rio_Branco,Acre,Norte,AC,Jacob Wright Dds Dds,60,ACRELÂNDIA,53760674755,49603080086616,True,True
America/Rio_Branco,Acre,Norte,AC,Daniel Pruitt Iv,19,ACRELÂNDIA,87017011422,97891752054566,True,True
America/Rio_Branco,Acre,Norte,AC,Sean Ford Phd,75,ACRELÂNDIA,75610357560,29087369023700,True,True
America/Rio_Branco,Acre,Norte,AC,James Robertson Md,44,ACRELÂNDIA,60776767801,74290549430379,True,True
America/Rio_Branco,Acre,Norte,AC,Gary Ruiz Jr.,56,ACRELÂNDIA,13067510801,82980900614784,True,True
America/Rio_Branco,Acre,Norte,AC,Aaron Garcia Md,46,ACRELÂNDIA,40047994223,10961746524459,True,True
America/Rio_Branco,Acre,Norte,AC,Andrea Dunlap Iv,51,ACRELÂNDIA,58619184300,33680055397006,True,True
America/Rio_Branco,Acre,Norte,AC,Kenneth Sheppard Dds,30,ACRELÂNDIA,13493761910,35161531468983,True,True
America/Rio_Branco,Acre,Norte,AC,Morgan Smith Dvm,24,ACRELÂNDIA,19265647310,24491753572176,True,True
America/Rio_Branco,Acre,Norte,AC,Michael Mitchell Md,68,ACRELÂNDIA,11134611870,9276311510789,True,True
America/Rio_Branco,Acre,Norte,AC,Melinda Davila Jr.,53,ACRELÂNDIA,52937888259,24546287996205,True,True
America/Rio_Branco,Acre,Norte,AC,Joshua Benitez Iii,66,ACRELÂNDIA,85157007604,41188506864247,True,True
America/Rio_Branco,Acre,Norte,AC,Marissa Velazquez Dds,23,ACRELÂNDIA,36132401652,49978302895362,True,True
America/Rio_Branco,Acre,Norte,AC,Nicole Merritt Jr.,73,ACRELÂNDIA,69656971809,48785374957962,True,True
America/Rio_Branco,Acre,Norte,AC,Kelly Foley Dvm,67,ACRELÂNDIA,88966597521,10109375864401,True,True
America/Rio_Branco,Acre,Norte,AC,Douglas Ramsey Dds,74,ACRELÂNDIA,14286058433,51861589513533,True,True
America/Rio_Branco,Acre,Norte,AC,Rodney Miles Phd,63,ACRELÂNDIA,91532866690,33398273268082,True,True
America/Rio_Branco,Acre,Norte,AC,Renee Rollins Ii,81,ACRELÂNDIA,85422541634,19737415939884,True,True
America/Rio_Branco,Acre,Norte,AC,Nicole Johns Md Dds,35,ACRELÂNDIA,35134038872,62521725490929,True,True
America/Rio_Branco,Acre,Norte,AC,Lawrence Bartlett Dds,67,ACRELÂNDIA,13921053234,56714033802130,True,True
America/Rio_Branco,Acre,Norte,AC,Matthew Carlson Md,30,ACRELÂNDIA,36790266844,54849462300500,True,True
America/Rio_Branco,Acre,Norte,AC,Jeremy Morgan Dds,62,ACRELÂNDIA,35430937037,25181462060089,True,True
America/Rio_Branco,Acre,Norte,AC,Natalie Watkins Dvm,37,ACRELÂNDIA,78593899595,18805993045820,True,True
America/Rio_Branco,Acre,Norte,AC,Cynthia Clark Phd,72,ACRELÂNDIA,24205553170,7123422070495,True,True
America/Rio_Branco,Acre,Norte,AC,Brenda Roman Jr.,22,ACRELÂNDIA,30686044517,88770839268128,True,True
America/Rio_Branco,Acre,Norte,AC,Kyle Baker Md,27,ACRELÂNDIA,96907464489,13516274464410,True,True
America/Rio_Branco,Acre,Norte,AC,Laurie King Jr.,18,ACRELÂNDIA,29870445691,35401567988214,True,True
America/Rio_Branco,Acre,Norte,AC,Matthew Butler Md,27,ACRELÂNDIA,4604938687,60337281182456,True,True
America/Rio_Branco,Acre,Norte,AC,Gary Craig Phd,58,ACRELÂNDIA,93187965601,676718216294,True,True
America/Rio_Branco,Acre,Norte,AC,Regina Perez Md,67,ACRELÂNDIA,90542658844,21827499588492,True,True
America/Rio_Branco,Acre,Norte,AC,Patrick Mcknight Md,81,ACRELÂNDIA,83389826793,1479503613911,True,True
America/Rio_Branco,Acre,Norte,AC,David Leblanc Jr.,85,ACRELÂNDIA,93246884307,86620867146887,True,True
America/Rio_Branco,Acre,Norte,AC,Mikayla Moore Md,39,ACRELÂNDIA,11143496078,75107302588127,True,True
America/Rio_Branco,Acre,Norte,AC,Mr. Richard Morrison Phd,28,ACRELÂNDIA,97916162563,95812016522233,True,True
America/Rio_Branco,Acre,Norte,AC,Mike Thompson Dds,79,ACRELÂNDIA,73361645794,28329500904928,True,True
America/Rio_Branco,Acre,Norte,AC,Janet Stone Phd,36,ACRELÂNDIA,62644234832,85507366277769,True,True
America/Rio_Branco,Acre,Norte,AC,Shannon Adams Dds,21,ACRELÂNDIA,90293330301,95568325940982,True,True
America/Rio_Branco,Acre,Norte,AC,Tyler Barber Md,24,ACRELÂNDIA,80852264488,73794298205441,True,True
America/Rio_Branco,Acre,Norte,AC,Brian Young Jr.,89,ACRELÂNDIA,10048197734,78070793933702,True,True
America/Rio_Branco,Acre,Norte,AC,Nathan Elliott Md,76,ACRELÂNDIA,28808452115,21424780926207,True,True
America/Rio_Branco,Acre,Norte,AC,Sarah Willis Dds,49,ACRELÂNDIA,20152016295,5504034425901,True,True
America/Rio_Branco,Acre,Norte,AC,Stephanie Brown Iv,33,ACRELÂNDIA,42785403371,35084831071275,True,True
America/Rio_Branco,Acre,Norte,AC,Jennifer Moore Dds,75,ACRELÂNDIA,1608724484,61550902414675,True,True
America/Rio_Branco,Acre,Norte,AC,Lisa Atkinson Md,44,ACRELÂNDIA,33604019303,67916294623654,True,True
America/Rio_Branco,Acre,Norte,AC,Kevin Kelly Md,44,ACRELÂNDIA,25909990896,35463528572657,True,True
America/Maceio,Alagoas,Nordeste,AL,Leah Becker,42,ÁGUA BRANCA,42526380707,25673336235020,True,True
America/Maceio,Alagoas,Nordeste,AL,Carla White,26,ÁGUA BRANCA,87007608116,54785062054510,True,True
America/Maceio,Alagoas,Nordeste,AL,Jared Hernandez,72,ÁGUA BRANCA,51072799707,70268860094409,True,True
America/Maceio,Alagoas,Nordeste,AL,Maria Holt,23,ÁGUA BRANCA,44011869902,76858860759935,True,True
America/Maceio,Alagoas,Nordeste,AL,Mrs. Yesenia Barrett,88,ÁGUA BRANCA,74610210525,50800865697977,True,True
America/Maceio,Alagoas,Nordeste,AL,Denise West,44,ÁGUA BRANCA,82636980148,20396929563240,True,True
America/Maceio,Alagoas,Nordeste,AL,Jonathan Anderson,62,ÁGUA BRANCA,14567033906,25564852664057,True,True
America/Maceio,Alagoas,Nordeste,AL,Randy Bailey,32,ÁGUA BRANCA,53066383415,40303858573425,True,True
America/Maceio,Alagoas,Nordeste,AL,Jennifer Herrera,44,ÁGUA BRANCA,5944330538,44338019631100,True,True
America/Maceio,Alagoas,Nordeste,AL,Alex Murphy,34,ÁGUA BRANCA,83064446398,19340044456087,True,True
America/Maceio,Alagoas,Nordeste,AL,Roy Townsend,48,ÁGUA BRANCA,8507983375,76387898355108,True,True
America/Maceio,Alagoas,Nordeste,AL,Darren Davis,61,ÁGUA BRANCA,11841573329,80592980588081,True,True
America/Maceio,Alagoas,Nordeste,AL,Calvin Reed,54,ÁGUA BRANCA,47291646367,39441010858801,True,True
America/Maceio,Alagoas,Nordeste,AL,Andrew Cortez,84,ÁGUA BRANCA,62679509056,34228493852644,True,True
America/Maceio,Alagoas,Nordeste,AL,Mark Spencer,30,ÁGUA BRANCA,33980803325,88133999977213,True,True
America/Maceio,Alagoas,Nordeste,AL,Austin Evans,29,ÁGUA BRANCA,33898036960,34697716679724,True,True
America/Maceio,Alagoas,Nordeste,AL,Jessica Flores,89,ÁGUA BRANCA,73820900004,40794307501419,True,True
America/Maceio,Alagoas,Nordeste,AL,Julie Stevenson,69,ÁGUA BRANCA,55524157523,12557346522898,True,True
America/Maceio,Alagoas,Nordeste,AL,Nathan Adkins,63,ÁGUA BRANCA,70252844408,68376906385423,True,True
America/Maceio,Alagoas,Nordeste,AL,Dawn Taylor,49,ÁGUA BRANCA,58672382536,45818409481822,True,True
America/Maceio,Alagoas,Nordeste,AL,Dana Mcclure,61,ÁGUA BRANCA,55190402576,60872369888222,True,True
America/Maceio,Alagoas,Nordeste,AL,Amy Morris,87,ÁGUA BRANCA,43058597185,31009541789239,True,True
America/Maceio,Alagoas,Nordeste,AL,Charlene Rhodes,59,ÁGUA BRANCA,37765934155,74672698435019,True,True
America/Maceio,Alagoas,Nordeste,AL,Stacy Cochran,31,ÁGUA BRANCA,51060882086,52366164691532,True,True
America/Maceio,Alagoas,Nordeste,AL,Charles Jackson,82,ÁGUA BRANCA,97243882633,93316151138756,True,True
America/Maceio,Alagoas,Nordeste,AL,Donna Perez,58,ÁGUA BRANCA,54553195313,51183025369889,True,True
America/Maceio,Alagoas,Nordeste,AL,Emily Wright,66,ÁGUA BRANCA,2862770345,70803762966464,True,True
America/Maceio,Alagoas,Nordeste,AL,Scott Dawson,22,ÁGUA BRANCA,82508808385,80520181113743,True,True
America/Maceio,Alagoas,Nordeste,AL,Aaron Kelly,52,ÁGUA BRANCA,30682658006,12635434262770,True,True
America/Maceio,Alagoas,Nordeste,AL,Dylan Rowe,69,ÁGUA BRANCA,91567210058,97619855925890,True,True
America/Maceio,Alagoas,Nordeste,AL,Jeremy Smith,78,ÁGUA BRANCA,75986108000,66902486225082,True,True
America/Maceio,Alagoas,Nordeste,AL,Danielle Thompson,81,ÁGUA BRANCA,34978753686,35347085904739,True,True
America/Maceio,Alagoas,Nordeste,AL,Carmen Smith,88,ÁGUA BRANCA,36954367869,43878648288848,True,True
America/Maceio,Alagoas,Nordeste,AL,Katrina Casey,19,ÁGUA BRANCA,3210193770,8319956893000,True,True
America/Maceio,Alagoas,Nordeste,AL,Joshua Newton,79,ÁGUA BRANCA,85629186604,5731615125826,True,True
America/Maceio,Alagoas,Nordeste,AL,Misty Gallegos,69,ÁGUA BRANCA,74293965696,20303114477194,True,True
America/Maceio,Alagoas,Nordeste,AL,Carlos Ho,81,ÁGUA BRANCA,23245667965,76337998658700,True,True
America/Maceio,Alagoas,Nordeste,AL,Kelly Collins,21,ÁGUA BRANCA,1931613621,84995359817060,True,True
America/Maceio,Alagoas,Nordeste,AL,Christopher Medina,72,ÁGUA BRANCA,88214350247,72250180496362,True,True
America/Maceio,Alagoas,Nordeste,AL,David Taylor,25,ÁGUA BRANCA,15388913287,54019953783990,True,True
America/Maceio,Alagoas,Nordeste,AL,Daniel Jenkins,25,ÁGUA BRANCA,45850435514,81531408922668,True,True
America/Maceio,Alagoas,Nordeste,AL,Logan Silva,80,ÁGUA BRANCA,28958843900,27387743461608,True,True
America/Maceio,Alagoas,Nordeste,AL,Samuel Fields,81,ÁGUA BRANCA,79771002317,97859985317930,True,True
America/Maceio,Alagoas,Nordeste,AL,Charles Chang,55,ÁGUA BRANCA,89532451250,50135597717704,True,True
America/Maceio,Alagoas,Nordeste,AL,Jonathan Goodman,59,ÁGUA BRANCA,87249981927,63024161709410,True,True
America/Maceio,Alagoas,Nordeste,AL,Mario Romero,26,ÁGUA BRANCA,51421148846,70671891461328,True,True
America/Maceio,Alagoas,Nordeste,AL,Richard Richards,42,ÁGUA BRANCA,13749794308,97849402845580,True,True
America/Maceio,Alagoas,Nordeste,AL,David Phillips,63,ÁGUA BRANCA,88713342304,34566091000653,True,True
America/Maceio,Alagoas,Nordeste,AL,Carolyn Duran,84,ÁGUA BRANCA,80180644076,65332772192571,True,True
America/Maceio,Alagoas,Nordeste,AL,Willie Richard,56,ÁGUA BRANCA,92172948454,71091127118374,True,True
America/Maceio,Alagoas,Nordeste,AL,Jeffrey Stevenson,51,ÁGUA BRANCA,9302612325,9141472397691,True,True
America/Maceio,Alagoas,Nordeste,AL,Bryan Bradley,33,ÁGUA BRANCA,86547560805,59135740766938,True,True
America/Maceio,Alagoas,Nordeste,AL,Logan Rose,65,ÁGUA BRANCA,45977190913,58165710544682,True,True
America/Maceio,Alagoas,Nordeste,AL,Jennifer Johnson,39,ÁGUA BRANCA,72218026708,75931748763437,True,True
America/Maceio,Alagoas,Nordeste,AL,Brian Harmon,56,ÁGUA BRANCA,70404385346,37964129744820,True,True
America/Maceio,Alagoas,Nordeste,AL,Caroline Ward,74,ÁGUA BRANCA,22237340064,55309865842755,True,True
America/Maceio,Alagoas,Nordeste,AL,Gloria Guzman,21,ÁGUA BRANCA,52042716006,31128786545220,True,True
America/Maceio,Alagoas,Nordeste,AL,Matthew Sellers,35,ÁGUA BRANCA,65634196582,53283198853364,True,True
America/Maceio,Alagoas,Nordeste,AL,Suzanne Mills,59,ÁGUA BRANCA,71349681547,17762476245270,True,True
America/Maceio,Alagoas,Nordeste,AL,Elizabeth Reynolds,19,ÁGUA BRANCA,76611890033,28211910716626,True,True
America/Maceio,Alagoas,Nordeste,AL,Dana Stewart,72,ÁGUA BRANCA,65601192707,22157629044040,True,True
America/Maceio,Alagoas,Nordeste,AL,Leah Gutierrez,33,ÁGUA BRANCA,94374572473,14649676835535,True,True
America/Maceio,Alagoas,Nordeste,AL,Mark Murray,39,ÁGUA BRANCA,48624924871,55401671897091,True,True
America/Maceio,Alagoas,Nordeste,AL,Alexis Crosby,44,ÁGUA BRANCA,33873905302,61055616277970,True,True
America/Maceio,Alagoas,Nordeste,AL,Colleen Cook,67,ÁGUA BRANCA,40855505516,79360387583908,True,True
America/Maceio,Alagoas,Nordeste,AL,Christina Hubbard,26,ÁGUA BRANCA,32695651864,63186861554962,True,True
America/Maceio,Alagoas,Nordeste,AL,Amanda Martinez,40,ÁGUA BRANCA,86439131893,49098305066275,True,True
America/Maceio,Alagoas,Nordeste,AL,Brett Pruitt,84,ÁGUA BRANCA,12186181320,99192630644061,True,True
America/Maceio,Alagoas,Nordeste,AL,Eric Garcia,72,ÁGUA BRANCA,4460618672,47881919527101,True,True
America/Maceio,Alagoas,Nordeste,AL,James Harris,51,ÁGUA BRANCA,26826634279,10437711295556,True,True
America/Maceio,Alagoas,Nordeste,AL,James Hill,64,ÁGUA BRANCA,54224509490,15442722067081,True,True
America/Maceio,Alagoas,Nordeste,AL,James Martinez,41,ÁGUA BRANCA,90883493985,83151043444168,True,True
America/Maceio,Alagoas,Nordeste,AL,Rebecca Mckenzie,89,ÁGUA BRANCA,35247171365,8838610363133,True,True
America/Maceio,Alagoas,Nordeste,AL,Barbara Garcia,85,ÁGUA BRANCA,78239640400,82921912640143,True,True
America/Maceio,Alagoas,Nordeste,AL,Jonathan Smith,35,ÁGUA BRANCA,94873717450,65084236440417,True,True
America/Maceio,Alagoas,Nordeste,AL,Rachel Griffith,41,ÁGUA BRANCA,59685717303,9069005405552,True,True
America/Maceio,Alagoas,Nordeste,AL,Patricia Smith,33,ÁGUA BRANCA,32276844620,14580702912286,True,True
America/Maceio,Alagoas,Nordeste,AL,Gerald Kelly,84,ÁGUA BRANCA,76298237704,26985678642603,True,True
America/Maceio,Alagoas,Nordeste,AL,Ashley Dawson,45,ÁGUA BRANCA,5578530524,82243073318691,True,True
America/Maceio,Alagoas,Nordeste,AL,Deborah Benson,81,ÁGUA BRANCA,15059522393,35448500643173,True,True
America/Maceio,Alagoas,Nordeste,AL,Kenneth West,89,ÁGUA BRANCA,85490153342,22754185274963,True,True
America/Maceio,Alagoas,Nordeste,AL,Jennifer Evans,25,ÁGUA BRANCA,92094984613,43427606380606,True,True
America/Maceio,Alagoas,Nordeste,AL,Peter Horn,80,ÁGUA BRANCA,67080015430,48267034737311,True,True
America/Maceio,Alagoas,Nordeste,AL,Karen Ortiz,40,ÁGUA BRANCA,24113082057,18996221325778,True,True
